"","x"
"13681",30
"13682",30
"13683",30
"13684",25
"13685",30
"13686",25
"13687",25
"13688",25
"13689",30
"13690",25
"13691",30
"13692",25
"13693",26
"13694",26
"13695",25
"13696",25
"13697",25
"13698",25
"13699",28
"13700",26
"13701",26
"13702",26
"13703",26
"13704",28
"13705",26
"13706",28
"13707",28
"13708",28
"13709",28
"13710",28
"13711",28
"13712",28
"13713",28
"13714",28
"13715",28
"13716",28
"13717",28
"13718",28
"13719",28
"13720",28
"13721",28
"13722",28
"13723",24
"13724",24
"13725",28
"13726",28
"13727",28
"13728",28
"13729",28
"13730",24
"13731",30
"13732",24
"13733",24
"13734",24
"13735",28
"13736",24
"13737",24
"13738",30
"13739",30
"13740",30
"13741",24
"13742",30
"13743",24
"13744",30
"13745",24
"13746",30
"13747",32
"13748",32
"13749",30
"13750",32
"13751",32
"13752",30
"13753",30
"13754",32
"13755",31
"13756",32
"13757",31
"13758",32
"13759",32
"13760",32
"13761",32
"13762",32
"13763",30
"13764",31
"13765",31
"13766",31
"13767",32
"13768",30
"13769",31
"13770",31
"13771",32
"13772",30
"13773",31
"13774",30
"13775",30
"13776",31
"13777",31
"13778",31
"13779",31
"13780",30
"13781",30
"13782",28
"13783",28
"13784",30
"13785",30
"13786",30
"13787",31
"13788",28
"13789",30
"13790",30
"13791",21
"13792",28
"13793",28
"13794",30
"13795",28
"13796",21
"13797",28
"13798",28
"13799",28
"13800",28
"13801",28
"13802",28
"13803",28
"13804",28
"13805",28
"13806",21
"13807",21
"13808",21
"13809",21
"13810",21
"13811",21
"13812",28
"13813",24
"13814",21
"13815",28
"13816",21
"13817",24
"13818",24
"13819",24
"13820",31
"13821",28
"13822",24
"13823",24
"13824",24
"13825",31
"13826",31
"13827",31
"13828",28
"13829",26
"13830",31
"13831",28
"13832",31
"13833",26
"13834",31
"13835",31
"13836",31
"13837",31
"13838",31
"13839",31
"13840",26
"13841",26
"13842",26
"13843",26
"13844",31
"13845",31
"13846",31
"13847",26
"13848",21
"13849",21
"13850",26
"13851",21
"13852",26
"13853",26
"13854",26
"13855",26
"13856",21
"13857",21
"13858",21
"13859",21
"13860",21
"13861",21
"13862",21
"13863",17
"13864",17
"13865",21
"13866",17
"13867",21
"13868",17
"13869",21
"13870",24
"13871",24
"13872",24
"13873",24
"13874",17
"13875",17
"13876",17
"13877",17
"13878",26
"13879",26
"13880",26
"13881",26
"13882",24
"13883",24
"13884",24
"13885",26
"13886",24
"13887",24
"13888",26
"13889",26
"13890",26
"13891",26
"13892",24
"13893",26
"13894",24
"13895",24
"13896",24
"13897",15
"13898",24
"13899",24
"13900",26
"13901",15
"13902",24
"13903",15
"13904",24
"13905",24
"13906",24
"13907",15
"13908",15
"13909",15
"13910",15
"13911",15
"13912",13
"13913",13
"13914",15
"13915",15
"13916",25
"13917",25
"13918",25
"13919",27
"13920",27
"13921",27
"13922",25
"13923",27
"13924",25
"13925",21
"13926",21
"13927",21
"13928",21
"13929",21
"13930",21
"13931",21
"13932",25
"13933",25
"13934",25
"13935",25
"13936",21
"13937",9
"13938",8
"13939",8
"13940",21
"13941",21
"13942",21
"13943",8
"13944",21
"13945",21
"13946",9
"13947",8
"13948",8
"13949",8
"13950",7
"13951",9
"13952",9
"13953",10
"13954",10
"13955",9
"13956",7
"13957",8
"13958",11
"13959",8
"13960",11
"13961",8
"13962",11
"13963",11
"13964",8
"13965",8
"13966",11
"13967",11
"13968",11
"13969",9
"13970",11
"13971",11
"13972",11
"13973",5
"13974",5
"13975",11
"13976",2
"13977",11
"13978",5
"13979",5
"13980",6
"13981",11
"13982",5
"13983",10
"13984",11
"13985",11
"13986",11
"13987",11
"13988",11
"13989",12
"13990",11
"13991",17
"13992",17
"13993",17
"13994",12
"13995",18
"13996",18
"13997",18
"13998",17
"13999",17
"14000",18
"14001",22
"14002",22
"14003",22
"14004",18
"14005",18
"14006",27
"14007",27
"14008",27
"14009",22
"14010",27
"14011",27
"14012",27
"14013",22
"14014",27
"14015",23
"14016",27
"14017",23
"14018",23
"14019",27
"14020",27
"14021",27
"14022",27
"14023",26
"14024",23
"14025",26
"14026",23
"14027",26
"14028",23
"14029",23
"14030",28
"14031",26
"14032",26
"14033",26
"14034",26
"14035",26
"14036",23
"14037",28
"14038",28
"14039",28
"14040",28
"14041",28
"14042",26
"14043",28
"14044",28
"14045",28
"14046",36
"14047",36
"14048",36
"14049",36
"14050",36
"14051",28
"14052",28
"14053",36
"14054",36
"14055",31
"14056",31
"14057",36
"14058",36
"14059",36
"14060",36
"14061",36
"14062",36
"14063",31
"14064",31
"14065",31
"14066",31
"14067",27
"14068",31
"14069",31
"14070",31
"14071",36
"14072",27
"14073",27
"14074",27
"14075",31
"14076",31
"14077",31
"14078",31
"14079",30
"14080",31
"14081",30
"14082",30
"14083",30
"14084",30
"14085",30
"14086",27
"14087",31
"14088",30
"14089",30
"14090",30
"14091",30
"14092",30
"14093",30
"14094",30
"14095",30
"14096",30
"14097",30
"14098",30
"14099",30
"14100",30
"14101",30
"14102",24
"14103",24
"14104",30
"14105",30
"14106",30
"14107",24
"14108",30
"14109",24
"14110",24
"14111",25
"14112",25
"14113",24
"14114",24
"14115",24
"14116",24
"14117",24
"14118",25
"14119",25
"14120",25
"14121",24
"14122",24
"14123",25
"14124",35
"14125",35
"14126",35
"14127",35
"14128",35
"14129",25
"14130",35
"14131",25
"14132",35
"14133",34
"14134",35
"14135",35
"14136",35
"14137",35
"14138",35
"14139",35
"14140",35
"14141",35
"14142",34
"14143",34
"14144",34
"14145",35
"14146",35
"14147",34
"14148",35
"14149",35
"14150",35
"14151",34
"14152",34
"14153",34
"14154",34
"14155",34
"14156",34
"14157",34
"14158",35
"14159",34
"14160",34
"14161",34
"14162",34
"14163",34
"14164",34
"14165",34
"14166",34
"14167",38
"14168",35
"14169",38
"14170",38
"14171",38
"14172",34
"14173",34
"14174",38
"14175",38
"14176",38
"14177",35
"14178",38
"14179",38
"14180",38
"14181",35
"14182",35
"14183",38
"14184",32
"14185",35
"14186",35
"14187",35
"14188",38
"14189",32
"14190",35
"14191",35
"14192",35
"14193",35
"14194",35
"14195",32
"14196",32
"14197",35
"14198",32
"14199",31
"14200",31
"14201",32
"14202",35
"14203",32
"14204",32
"14205",32
"14206",35
"14207",31
"14208",31
"14209",32
"14210",31
"14211",31
"14212",31
"14213",35
"14214",35
"14215",31
"14216",35
"14217",35
"14218",39
"14219",31
"14220",31
"14221",31
"14222",39
"14223",35
"14224",39
"14225",37
"14226",39
"14227",35
"14228",35
"14229",39
"14230",35
"14231",39
"14232",39
"14233",37
"14234",39
"14235",31
"14236",37
"14237",39
"14238",37
"14239",37
"14240",37
"14241",39
"14242",37
"14243",39
"14244",31
"14245",31
"14246",37
"14247",35
"14248",31
"14249",37
"14250",37
"14251",37
"14252",37
"14253",37
"14254",37
"14255",35
"14256",31
"14257",35
"14258",31
"14259",35
"14260",29
"14261",35
"14262",35
"14263",35
"14264",31
"14265",29
"14266",31
"14267",29
"14268",35
"14269",29
"14270",35
"14271",35
"14272",35
"14273",24
"14274",35
"14275",29
"14276",29
"14277",29
"14278",29
"14279",24
"14280",29
"14281",29
"14282",29
"14283",29
"14284",29
"14285",29
"14286",29
"14287",24
"14288",24
"14289",24
"14290",24
"14291",24
"14292",24
"14293",24
"14294",24
"14295",24
"14296",24
"14297",24
"14298",24
"14299",24
"14300",22
"14301",22
"14302",24
"14303",24
"14304",24
"14305",24
"14306",22
"14307",24
"14308",24
"14309",24
"14310",24
"14311",22
"14312",22
"14313",22
"14314",22
"14315",31
"14316",24
"14317",31
"14318",24
"14319",22
"14320",31
"14321",36
"14322",31
"14323",31
"14324",31
"14325",31
"14326",31
"14327",31
"14328",36
"14329",36
"14330",36
"14331",31
"14332",36
"14333",36
"14334",36
"14335",36
"14336",36
"14337",36
"14338",36
"14339",36
"14340",28
"14341",36
"14342",28
"14343",36
"14344",36
"14345",36
"14346",28
"14347",28
"14348",28
"14349",28
"14350",28
"14351",28
"14352",36
"14353",28
"14354",28
"14355",28
"14356",25
"14357",28
"14358",28
"14359",28
"14360",25
"14361",28
"14362",25
"14363",25
"14364",28
"14365",25
"14366",28
"14367",25
"14368",28
"14369",28
"14370",28
"14371",28
"14372",28
"14373",28
"14374",25
"14375",28
"14376",25
"14377",25
"14378",25
"14379",26
"14380",28
"14381",26
"14382",26
"14383",26
"14384",28
"14385",28
"14386",26
"14387",25
"14388",26
"14389",35
"14390",25
"14391",26
"14392",26
"14393",26
"14394",26
"14395",25
"14396",26
"14397",25
"14398",25
"14399",27
"14400",25
"14401",25
"14402",25
"14403",25
"14404",27
"14405",27
"14406",27
"14407",27
"14408",27
"14409",27
"14410",25
"14411",25
"14412",35
"14413",35
"14414",35
"14415",35
"14416",35
"14417",35
"14418",35
"14419",35
"14420",35
"14421",35
"14422",35
"14423",35
"14424",35
"14425",35
"14426",35
"14427",35
"14428",35
"14429",35
"14430",35
"14431",29
"14432",35
"14433",35
"14434",29
"14435",29
"14436",35
"14437",35
"14438",30
"14439",29
"14440",29
"14441",35
"14442",29
"14443",35
"14444",35
"14445",29
"14446",29
"14447",29
"14448",29
"14449",30
"14450",30
"14451",29
"14452",29
"14453",30
"14454",30
"14455",30
"14456",30
"14457",30
"14458",30
"14459",29
"14460",29
"14461",30
"14462",31
"14463",31
"14464",31
"14465",31
"14466",31
"14467",31
"14468",30
"14469",30
"14470",31
"14471",31
"14472",31
"14473",31
"14474",31
"14475",31
"14476",31
"14477",31
"14478",30
"14479",31
"14480",25
"14481",25
"14482",25
"14483",31
"14484",31
"14485",31
"14486",25
"14487",31
"14488",31
"14489",25
"14490",25
"14491",25
"14492",25
"14493",22
"14494",25
"14495",22
"14496",22
"14497",25
"14498",25
"14499",22
"14500",22
"14501",22
"14502",22
"14503",22
"14504",27
"14505",27
"14506",27
"14507",27
"14508",27
"14509",27
"14510",29
"14511",29
"14512",29
"14513",31
"14514",29
"14515",27
"14516",29
"14517",29
"14518",27
"14519",31
"14520",31
"14521",31
"14522",34
"14523",31
"14524",31
"14525",31
"14526",31
"14527",34
"14528",34
"14529",34
"14530",34
"14531",34
"14532",34
"14533",34
"14534",40
"14535",34
"14536",40
"14537",40
"14538",34
"14539",40
"14540",40
"14541",40
"14542",34
"14543",40
"14544",40
"14545",34
"14546",29
"14547",29
"14548",34
"14549",34
"14550",34
"14551",34
"14552",40
"14553",34
"14554",34
"14555",34
"14556",34
"14557",34
"14558",29
"14559",29
"14560",29
"14561",29
"14562",29
"14563",29
"14564",29
"14565",34
"14566",29
"14567",29
"14568",29
"14569",29
"14570",11
"14571",17
"14572",17
"14573",17
"14574",17
"14575",17
"14576",29
"14577",17
"14578",17
"14579",29
"14580",29
"14581",11
"14582",10
"14583",10
"14584",10
"14585",11
"14586",10
"14587",10
"14588",9
"14589",10
"14590",12
"14591",9
"14592",10
"14593",10
"14594",10
"14595",9
"14596",12
"14597",13
"14598",13
"14599",13
"14600",12
"14601",13
"14602",14
"14603",14
"14604",11
"14605",10
"14606",10
"14607",11
"14608",11
"14609",7
"14610",3
"14611",11
"14612",11
"14613",11
"14614",12
"14615",11
"14616",16
"14617",20
"14618",16
"14619",16
"14620",23
"14621",20
"14622",23
"14623",23
"14624",23
"14625",16
"14626",20
"14627",23
"14628",23
"14629",20
"14630",23
"14631",23
"14632",23
"14633",23
"14634",23
"14635",23
"14636",23
"14637",25
"14638",25
"14639",25
"14640",16
"14641",16
"14642",16
"14643",25
"14644",25
"14645",25
"14646",25
"14647",25
"14648",25
"14649",25
"14650",25
"14651",25
"14652",29
"14653",25
"14654",25
"14655",25
"14656",25
"14657",25
"14658",29
"14659",29
"14660",29
"14661",29
"14662",29
"14663",29
"14664",29
"14665",40
"14666",40
"14667",32
"14668",32
"14669",29
"14670",32
"14671",32
"14672",32
"14673",29
"14674",32
"14675",40
"14676",40
"14677",40
"14678",40
"14679",40
"14680",40
"14681",40
"14682",40
"14683",40
"14684",34
"14685",40
"14686",40
"14687",40
"14688",40
"14689",34
"14690",40
"14691",34
"14692",34
"14693",34
"14694",40
"14695",34
"14696",34
"14697",34
"14698",40
"14699",34
"14700",29
"14701",29
"14702",34
"14703",29
"14704",34
"14705",34
"14706",34
"14707",26
"14708",29
"14709",29
"14710",34
"14711",29
"14712",26
"14713",26
"14714",29
"14715",26
"14716",29
"14717",26
"14718",29
"14719",29
"14720",30
"14721",30
"14722",26
"14723",29
"14724",30
"14725",32
"14726",30
"14727",30
"14728",26
"14729",26
"14730",26
"14731",32
"14732",32
"14733",30
"14734",30
"14735",32
"14736",30
"14737",32
"14738",30
"14739",29
"14740",32
"14741",32
"14742",32
"14743",29
"14744",30
"14745",32
"14746",29
"14747",29
"14748",29
"14749",32
"14750",29
"14751",29
"14752",32
"14753",29
"14754",25
"14755",25
"14756",25
"14757",29
"14758",29
"14759",32
"14760",29
"14761",25
"14762",25
"14763",34
"14764",25
"14765",30
"14766",25
"14767",30
"14768",29
"14769",29
"14770",30
"14771",30
"14772",25
"14773",25
"14774",25
"14775",34
"14776",34
"14777",34
"14778",34
"14779",34
"14780",30
"14781",30
"14782",34
"14783",30
"14784",34
"14785",34
"14786",34
"14787",33
"14788",35
"14789",35
"14790",34
"14791",35
"14792",33
"14793",35
"14794",34
"14795",33
"14796",33
"14797",35
"14798",35
"14799",33
"14800",35
"14801",37
"14802",37
"14803",37
"14804",35
"14805",37
"14806",37
"14807",35
"14808",33
"14809",35
"14810",37
"14811",37
"14812",33
"14813",33
"14814",33
"14815",37
"14816",34
"14817",37
"14818",34
"14819",37
"14820",37
"14821",33
"14822",34
"14823",34
"14824",37
"14825",34
"14826",34
"14827",34
"14828",34
"14829",37
"14830",34
"14831",36
"14832",34
"14833",34
"14834",34
"14835",34
"14836",36
"14837",34
"14838",34
"14839",34
"14840",37
"14841",36
"14842",36
"14843",34
"14844",34
"14845",40
"14846",34
"14847",36
"14848",36
"14849",38
"14850",40
"14851",34
"14852",40
"14853",40
"14854",40
"14855",38
"14856",40
"14857",40
"14858",36
"14859",36
"14860",40
"14861",33
"14862",38
"14863",40
"14864",38
"14865",33
"14866",33
"14867",38
"14868",33
"14869",33
"14870",38
"14871",33
"14872",38
"14873",38
"14874",38
"14875",33
"14876",29
"14877",33
"14878",29
"14879",33
"14880",33
"14881",38
"14882",33
"14883",33
"14884",33
"14885",33
"14886",33
"14887",23
"14888",33
"14889",33
"14890",29
"14891",33
"14892",33
"14893",29
"14894",33
"14895",33
"14896",33
"14897",29
"14898",33
"14899",29
"14900",33
"14901",33
"14902",29
"14903",29
"14904",23
"14905",29
"14906",29
"14907",29
"14908",29
"14909",23
"14910",23
"14911",23
"14912",23
"14913",23
"14914",29
"14915",23
"14916",23
"14917",23
"14918",24
"14919",23
"14920",23
"14921",23
"14922",23
"14923",24
"14924",23
"14925",24
"14926",24
"14927",23
"14928",24
"14929",23
"14930",23
"14931",24
"14932",24
"14933",23
"14934",24
"14935",24
"14936",24
"14937",24
"14938",23
"14939",23
"14940",23
"14941",24
"14942",24
"14943",24
"14944",24
"14945",24
"14946",23
"14947",23
"14948",23
"14949",24
"14950",24
"14951",23
"14952",32
"14953",32
"14954",24
"14955",35
"14956",32
"14957",32
"14958",24
"14959",24
"14960",35
"14961",32
"14962",32
"14963",32
"14964",35
"14965",32
"14966",35
"14967",32
"14968",35
"14969",34
"14970",35
"14971",35
"14972",35
"14973",35
"14974",35
"14975",35
"14976",32
"14977",34
"14978",34
"14979",35
"14980",35
"14981",35
"14982",34
"14983",35
"14984",34
"14985",34
"14986",34
"14987",34
"14988",34
"14989",34
"14990",34
"14991",34
"14992",34
"14993",32
"14994",32
"14995",32
"14996",32
"14997",32
"14998",32
"14999",34
"15000",34
"15001",34
"15002",30
"15003",32
"15004",32
"15005",30
"15006",32
"15007",32
"15008",32
"15009",32
"15010",30
"15011",30
"15012",30
"15013",30
"15014",30
"15015",32
"15016",30
"15017",30
"15018",30
"15019",22
"15020",30
"15021",30
"15022",30
"15023",30
"15024",30
"15025",30
"15026",22
"15027",22
"15028",22
"15029",22
"15030",26
"15031",30
"15032",22
"15033",22
"15034",30
"15035",22
"15036",22
"15037",26
"15038",26
"15039",26
"15040",30
"15041",32
"15042",30
"15043",30
"15044",32
"15045",30
"15046",30
"15047",26
"15048",26
"15049",30
"15050",32
"15051",32
"15052",30
"15053",32
"15054",30
"15055",32
"15056",30
"15057",32
"15058",32
"15059",32
"15060",32
"15061",30
"15062",32
"15063",32
"15064",32
"15065",32
"15066",30
"15067",30
"15068",30
"15069",30
"15070",32
"15071",30
"15072",32
"15073",30
"15074",32
"15075",32
"15076",30
"15077",32
"15078",30
"15079",30
"15080",32
"15081",32
"15082",27
"15083",32
"15084",27
"15085",32
"15086",32
"15087",32
"15088",32
"15089",34
"15090",34
"15091",27
"15092",27
"15093",34
"15094",32
"15095",27
"15096",34
"15097",27
"15098",34
"15099",27
"15100",32
"15101",27
"15102",27
"15103",27
"15104",32
"15105",32
"15106",34
"15107",32
"15108",34
"15109",34
"15110",34
"15111",32
"15112",32
"15113",34
"15114",23
"15115",23
"15116",32
"15117",32
"15118",23
"15119",32
"15120",32
"15121",23
"15122",32
"15123",32
"15124",32
"15125",32
"15126",22
"15127",22
"15128",22
"15129",32
"15130",22
"15131",23
"15132",22
"15133",22
"15134",22
"15135",22
"15136",23
"15137",22
"15138",23
"15139",22
"15140",22
"15141",22
"15142",22
"15143",22
"15144",21
"15145",21
"15146",24
"15147",22
"15148",21
"15149",22
"15150",21
"15151",21
"15152",21
"15153",22
"15154",12
"15155",12
"15156",12
"15157",12
"15158",12
"15159",10
"15160",10
"15161",10
"15162",11
"15163",12
"15164",12
"15165",12
"15166",11
"15167",12
"15168",12
"15169",12
"15170",11
"15171",11
"15172",11
"15173",6
"15174",10
"15175",11
"15176",7
"15177",6
"15178",7
"15179",2
"15180",13
"15181",15
"15182",13
"15183",13
"15184",14
"15185",14
"15186",15
"15187",14
"15188",14
"15189",14
"15190",9
"15191",22
"15192",22
"15193",22
"15194",22
"15195",22
"15196",22
"15197",21
"15198",21
"15199",21
"15200",22
"15201",21
"15202",22
"15203",21
"15204",21
"15205",17
"15206",17
"15207",17
"15208",17
"15209",21
"15210",17
"15211",31
"15212",26
"15213",31
"15214",26
"15215",26
"15216",17
"15217",26
"15218",28
"15219",31
"15220",31
"15221",28
"15222",31
"15223",31
"15224",31
"15225",31
"15226",28
"15227",31
"15228",28
"15229",28
"15230",31
"15231",31
"15232",28
"15233",28
"15234",31
"15235",25
"15236",28
"15237",34
"15238",28
"15239",28
"15240",25
"15241",34
"15242",25
"15243",25
"15244",34
"15245",25
"15246",34
"15247",25
"15248",28
"15249",34
"15250",34
"15251",34
"15252",34
"15253",34
"15254",34
"15255",34
"15256",34
"15257",25
"15258",34
"15259",23
"15260",23
"15261",34
"15262",34
"15263",23
"15264",34
"15265",23
"15266",25
"15267",23
"15268",23
"15269",23
"15270",23
"15271",23
"15272",23
"15273",23
"15274",25
"15275",25
"15276",25
"15277",25
"15278",26
"15279",25
"15280",23
"15281",25
"15282",26
"15283",26
"15284",26
"15285",26
"15286",25
"15287",26
"15288",25
"15289",26
"15290",24
"15291",24
"15292",24
"15293",26
"15294",26
"15295",24
"15296",26
"15297",26
"15298",24
"15299",21
"15300",24
"15301",24
"15302",24
"15303",24
"15304",24
"15305",24
"15306",21
"15307",21
"15308",21
"15309",24
"15310",24
"15311",29
"15312",29
"15313",29
"15314",29
"15315",21
"15316",29
"15317",29
"15318",25
"15319",29
"15320",29
"15321",25
"15322",29
"15323",29
"15324",25
"15325",29
"15326",25
"15327",25
"15328",25
"15329",25
"15330",25
"15331",25
"15332",25
"15333",27
"15334",27
"15335",27
"15336",27
"15337",25
"15338",27
"15339",25
"15340",27
"15341",27
"15342",25
"15343",25
"15344",25
"15345",25
"15346",27
"15347",25
"15348",25
"15349",27
"15350",32
"15351",32
"15352",32
"15353",25
"15354",25
"15355",25
"15356",30
"15357",32
"15358",32
"15359",32
"15360",32
"15361",32
"15362",32
"15363",32
"15364",30
"15365",33
"15366",33
"15367",30
"15368",30
"15369",30
"15370",30
"15371",30
"15372",30
"15373",30
"15374",30
"15375",33
"15376",33
"15377",35
"15378",33
"15379",33
"15380",30
"15381",33
"15382",34
"15383",35
"15384",35
"15385",35
"15386",35
"15387",33
"15388",33
"15389",33
"15390",35
"15391",33
"15392",35
"15393",35
"15394",34
"15395",34
"15396",34
"15397",35
"15398",34
"15399",34
"15400",35
"15401",34
"15402",34
"15403",34
"15404",34
"15405",34
"15406",34
"15407",30
"15408",35
"15409",30
"15410",30
"15411",42
"15412",30
"15413",34
"15414",34
"15415",30
"15416",41
"15417",42
"15418",34
"15419",30
"15420",42
"15421",30
"15422",34
"15423",42
"15424",41
"15425",42
"15426",34
"15427",42
"15428",34
"15429",42
"15430",34
"15431",42
"15432",41
"15433",42
"15434",41
"15435",41
"15436",41
"15437",34
"15438",41
"15439",41
"15440",41
"15441",41
"15442",38
"15443",42
"15444",42
