"dep_count_per15","arr_count_per15","pb_count_per15","heavy_dep_per15","heavy_arr_per15","dep_demand_per15"
9,12,7,1,4,17
11,9,12,4,4,20
13,11,12,3,5,21
8,11,11,2,4,19
14,11,15,5,7,26
12,11,16,4,6,28
13,10,6,6,1,22
12,7,8,5,2,17
8,9,11,3,3,16
10,11,10,3,6,18
9,8,9,4,3,18
11,11,11,7,3,19
9,10,15,3,3,23
14,11,4,5,3,19
8,10,12,2,0,17
6,13,12,3,4,20
14,12,11,4,2,25
13,13,11,5,3,23
9,12,11,1,2,21
9,7,7,1,3,18
7,14,7,0,2,16
11,13,16,3,2,25
17,8,14,6,2,28
11,14,13,0,6,24
13,10,5,5,4,19
9,11,11,1,4,17
10,10,9,2,1,16
9,9,5,2,2,11
6,11,9,0,4,11
9,11,14,3,2,19
14,7,14,2,0,25
12,8,11,2,2,22
10,12,9,3,7,18
8,12,8,2,0,16
9,13,11,1,2,19
10,11,9,2,1,19
9,14,7,3,4,16
9,12,12,2,0,19
11,12,10,2,1,21
11,11,4,0,0,14
1,14,2,0,1,4
4,14,3,0,2,6
2,15,1,0,3,3
2,13,2,0,2,3
3,15,3,1,3,4
2,15,3,2,1,4
3,14,3,2,2,6
4,12,2,1,2,5
1,7,2,0,3,3
3,9,3,2,3,5
3,7,4,3,2,6
5,4,4,4,0,7
4,3,3,3,2,5
1,2,1,1,1,2
1,0,2,1,0,3
1,0,2,1,0,4
4,2,2,1,0,5
2,1,2,1,0,3
1,1,0,0,0,1
0,1,0,0,0,0
0,2,1,0,0,1
1,1,0,1,1,1
0,2,1,0,1,1
1,1,1,0,0,2
1,1,0,1,1,1
0,2,1,0,2,1
1,4,1,1,3,2
1,2,2,0,2,3
2,2,1,1,2,3
1,3,0,1,2,1
0,2,5,0,1,5
11,3,12,0,1,17
13,0,13,1,0,19
11,4,14,1,2,20
14,1,17,1,0,26
18,2,26,3,1,38
20,1,21,2,0,41
22,3,16,5,0,37
17,0,12,7,0,27
16,7,22,4,2,32
17,2,14,6,0,30
16,7,17,10,2,30
10,10,8,1,2,22
11,10,12,1,0,25
9,9,6,3,3,20
4,15,5,3,3,15
6,15,8,3,3,19
8,12,10,4,1,23
8,11,14,1,3,29
13,9,8,1,3,29
10,11,12,3,3,28
14,9,14,6,3,32
11,15,9,3,8,27
11,11,12,1,4,28
16,10,11,5,3,28
8,13,5,5,3,17
10,13,9,1,5,18
13,9,13,4,4,21
12,10,17,1,4,25
14,8,13,5,1,26
14,10,13,9,6,25
11,12,13,3,5,24
12,11,5,4,4,18
6,13,10,3,4,16
8,14,10,2,7,21
10,14,10,3,4,22
8,11,7,4,4,19
11,11,13,7,3,24
12,12,15,5,3,28
10,12,12,4,3,29
15,9,14,6,2,33
14,9,11,3,1,28
10,12,8,4,4,22
7,12,14,2,6,26
13,10,13,7,3,34
14,12,12,4,2,32
10,14,5,2,3,22
11,10,14,2,1,26
13,9,10,4,4,25
9,13,16,2,5,28
11,13,11,2,4,30
17,10,9,4,2,28
10,11,8,2,1,19
16,9,14,4,2,23
10,10,10,3,4,17
6,14,10,2,3,17
10,13,17,2,2,28
14,11,10,3,0,28
13,8,4,0,0,18
7,14,13,0,0,18
14,8,13,3,1,24
11,10,14,2,0,24
9,16,8,3,2,21
11,14,9,1,3,21
7,13,6,1,4,16
8,13,6,1,5,15
6,13,2,0,3,9
4,14,3,0,4,6
2,12,1,0,4,3
1,10,0,0,3,1
1,12,3,0,4,3
2,14,4,2,2,6
3,13,1,2,2,4
2,10,3,0,4,5
4,12,2,1,2,5
1,11,1,1,3,2
1,8,4,1,0,5
5,4,2,3,0,6
1,1,2,1,1,3
2,1,1,1,1,3
1,2,2,1,1,3
3,0,2,2,0,4
1,1,3,0,1,4
3,0,0,1,0,3
0,2,0,0,1,0
0,1,1,0,0,1
1,2,0,0,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,1,0,0,1,0
0,3,0,0,2,0
1,2,3,0,1,3
2,6,0,1,5,2
0,3,1,0,1,1
2,2,1,2,2,2
1,1,2,0,1,2
2,5,5,0,2,6
8,0,15,1,0,19
20,3,20,2,2,31
15,5,10,0,3,21
15,1,18,1,0,24
14,3,25,2,2,34
24,0,23,4,0,43
17,2,20,5,0,39
22,1,21,7,0,43
21,4,13,6,1,34
16,9,22,9,3,35
16,6,15,6,1,34
16,8,7,5,2,25
12,12,15,5,2,24
7,13,5,1,5,17
6,13,5,4,0,15
9,11,8,2,3,17
8,14,8,2,0,16
10,12,10,3,2,18
10,11,10,3,4,18
6,12,9,3,4,17
11,13,19,1,5,30
16,8,8,6,4,27
12,13,11,3,5,22
10,10,5,4,1,15
6,11,11,1,2,16
8,13,8,3,5,18
10,11,14,2,4,24
11,9,14,1,2,28
12,13,10,2,7,28
13,11,17,5,3,33
14,11,12,8,7,31
11,11,8,5,5,25
13,12,7,5,6,21
11,10,8,3,3,16
6,13,10,4,4,16
7,12,9,3,4,19
11,10,12,7,3,24
12,13,14,3,2,27
11,11,8,7,5,22
13,13,13,4,6,24
15,7,10,6,1,21
9,11,13,3,3,19
9,13,9,1,5,19
15,10,14,7,2,25
6,6,11,0,2,21
0,5,2,0,1,16
11,12,6,2,1,23
9,13,17,1,4,29
13,12,16,4,3,36
9,12,5,2,3,27
9,12,10,5,5,28
14,12,14,2,0,33
15,10,11,1,1,30
14,10,3,3,3,18
6,11,13,2,3,17
6,7,12,2,2,23
13,13,14,0,1,31
14,11,14,2,3,32
14,11,13,1,4,31
10,11,8,3,3,25
11,13,11,3,2,26
14,12,10,2,2,25
13,13,8,2,1,19
4,11,5,1,3,11
9,12,5,0,4,12
4,14,5,0,7,8
4,15,3,0,3,7
3,15,1,0,3,4
3,14,2,2,4,3
0,12,2,0,3,2
2,15,3,2,3,5
3,15,1,1,3,4
2,14,3,1,3,4
2,12,2,1,2,4
3,9,3,3,1,5
5,3,5,4,0,7
1,4,1,1,0,3
4,4,3,2,0,5
1,1,1,1,0,2
2,0,1,2,0,2
2,0,2,2,0,2
1,0,1,0,0,1
2,0,3,1,0,3
2,1,1,0,0,2
0,1,0,0,1,0
0,1,1,0,0,1
0,1,0,0,0,1
1,3,0,1,0,1
1,2,1,0,1,1
0,3,1,0,1,1
1,3,1,0,3,2
1,3,0,0,2,1
1,2,3,1,2,3
2,5,0,1,4,2
1,2,1,0,1,1
2,3,6,1,1,6
11,1,14,0,0,18
13,2,17,1,2,24
16,3,14,3,2,25
15,0,18,0,0,27
18,3,21,3,1,33
20,1,21,3,0,36
21,3,19,2,0,35
19,3,19,8,1,33
15,3,15,5,0,29
18,7,16,5,3,30
14,8,16,5,2,28
14,9,8,5,2,22
10,11,10,3,2,18
11,11,8,4,2,16
6,12,6,2,3,11
5,10,6,3,1,11
7,16,9,1,3,15
10,14,11,2,3,19
13,11,7,4,3,16
6,9,9,4,3,12
9,14,19,3,6,25
13,11,10,3,5,26
14,12,12,2,2,25
14,9,7,6,0,18
5,10,7,3,1,11
8,14,7,1,3,13
11,13,19,2,7,24
14,11,14,3,3,27
17,9,9,6,4,22
11,11,15,6,6,20
12,10,10,4,6,19
12,9,11,4,3,18
9,13,6,3,6,12
9,9,9,3,2,12
6,11,8,4,5,11
10,9,13,6,2,19
9,12,14,5,4,23
12,10,10,3,2,24
9,15,9,3,4,20
7,13,14,3,3,25
11,13,12,5,5,30
16,11,10,4,3,29
17,9,9,6,3,22
8,9,12,1,2,18
11,10,10,4,3,20
6,15,5,2,4,14
13,13,19,3,1,26
15,10,10,4,3,23
13,10,15,3,3,23
11,12,6,3,2,16
7,14,11,2,3,16
13,7,11,2,1,20
11,11,9,3,4,16
9,13,14,2,2,19
10,13,13,0,0,23
16,8,15,2,1,28
16,10,9,4,4,21
5,11,5,1,4,10
8,10,12,2,0,17
9,14,14,1,2,23
13,6,10,3,2,24
10,14,5,1,2,16
8,11,11,3,1,17
8,13,6,1,5,15
10,13,7,0,5,14
3,15,5,0,6,9
4,14,2,0,5,8
2,17,2,0,4,6
4,12,1,1,2,5
3,11,4,2,3,5
6,14,2,3,2,4
3,16,4,3,4,5
2,16,1,0,3,3
2,10,2,1,3,3
3,2,3,3,1,4
2,4,3,1,2,4
4,2,3,3,0,5
2,2,2,2,0,3
1,2,2,1,0,3
2,0,1,2,0,3
2,0,1,1,0,2
1,0,2,1,0,2
1,0,1,0,0,2
2,1,2,1,0,3
1,0,0,1,0,1
0,0,1,0,0,1
1,2,0,0,1,1
0,1,1,0,0,1
1,2,1,1,0,2
1,4,0,0,1,1
0,5,1,0,4,1
1,5,1,0,3,2
1,1,0,0,1,1
1,1,1,1,1,1
1,4,2,0,2,2
3,4,8,1,2,9
12,1,14,0,1,20
17,2,20,1,1,28
14,6,8,2,0,19
12,0,18,0,0,23
16,2,22,1,0,33
19,1,19,5,0,36
21,5,19,4,1,36
20,4,23,6,1,38
19,4,18,7,0,36
21,6,15,6,4,32
18,5,13,7,0,24
9,8,10,3,1,16
9,12,11,4,2,18
11,12,8,4,4,17
7,12,6,2,1,12
7,14,6,3,2,11
6,14,8,1,1,12
12,13,16,4,6,22
12,10,8,3,3,18
7,13,8,2,3,14
7,12,9,2,3,16
9,14,14,5,6,23
14,9,16,1,1,30
14,11,6,6,4,22
11,10,13,5,1,21
13,11,9,2,4,19
11,10,12,3,2,18
11,9,17,3,6,24
14,9,11,3,2,24
6,11,10,2,5,20
10,7,9,4,5,23
13,10,15,6,5,28
12,11,11,3,4,26
11,12,9,6,4,23
11,9,11,5,3,24
13,11,11,7,4,24
9,14,10,4,2,21
8,12,13,3,5,25
14,11,8,8,6,24
10,12,14,2,3,24
13,11,16,2,4,30
9,12,12,6,3,29
13,11,4,5,4,24
12,10,12,5,3,24
14,9,14,3,2,26
9,11,6,3,3,18
11,13,9,2,4,17
8,12,12,3,1,18
12,12,16,3,4,26
11,13,12,4,2,26
14,11,4,2,0,19
1,10,14,0,0,19
18,10,15,0,0,33
15,12,13,0,0,28
14,11,12,0,0,25
13,12,11,0,0,22
17,8,14,0,0,23
8,9,10,0,0,16
8,13,12,1,2,20
9,16,8,5,2,20
9,12,9,1,3,20
12,12,9,2,1,20
10,13,8,2,1,16
5,12,3,1,4,9
6,15,8,0,7,12
9,15,6,1,7,12
6,15,7,2,3,10
4,15,4,0,4,8
4,10,2,1,3,6
3,15,6,1,1,8
0,0,1,0,0,6
1,0,2,0,0,3
2,0,1,0,0,3
3,0,2,1,0,3
1,2,2,1,1,2
2,4,2,2,0,3
4,5,4,4,0,5
2,3,2,1,0,3
1,3,0,1,0,1
3,1,5,2,0,5
4,0,2,3,0,4
0,0,1,0,0,1
2,0,3,1,0,4
1,0,0,1,0,2
1,0,0,0,0,1
1,1,1,0,0,1
0,1,0,0,1,0
0,3,0,0,2,0
0,2,0,0,1,0
0,3,1,0,3,1
1,1,0,1,1,1
1,2,1,1,1,1
1,5,1,1,4,1
1,3,1,1,0,1
0,3,0,0,2,0
4,3,6,1,1,6
9,3,13,0,1,15
12,1,15,1,1,21
17,2,17,2,1,26
14,1,16,0,1,25
12,1,21,0,0,32
19,2,27,4,0,47
22,2,15,3,0,43
19,4,16,5,0,37
21,2,19,8,2,37
14,7,15,6,1,31
13,9,18,3,2,35
13,12,5,6,4,27
17,10,13,1,2,27
9,9,8,5,4,18
5,14,4,1,2,13
6,14,9,5,0,17
6,13,8,1,1,19
9,13,9,4,5,22
12,13,9,1,3,22
7,5,7,2,2,17
9,11,14,4,5,24
10,12,14,1,6,29
13,12,12,5,2,31
10,12,6,3,4,24
12,8,9,4,1,23
10,11,8,1,4,19
10,12,20,3,4,29
14,8,9,5,4,28
11,11,12,2,3,26
19,8,12,7,3,27
11,11,15,2,4,23
13,11,7,7,6,19
6,12,7,2,3,13
7,13,11,4,4,18
8,11,11,3,2,22
11,11,10,5,4,24
11,9,11,2,1,24
11,8,12,5,2,26
13,12,7,3,6,22
9,10,13,2,5,22
6,9,3,1,4,15
6,9,6,2,2,15
6,11,7,0,3,16
5,11,9,3,1,20
9,9,10,2,3,25
8,7,2,1,1,17
3,7,5,3,2,14
9,0,5,4,0,16
8,3,12,2,0,20
6,3,11,1,2,24
9,2,6,3,1,24
13,0,7,1,0,20
8,2,14,2,1,21
6,1,6,2,1,19
11,2,5,0,1,18
5,0,4,1,0,11
3,1,4,0,0,10
4,2,2,3,0,9
4,4,2,1,2,7
2,1,4,1,0,7
6,5,4,2,2,9
3,5,5,0,0,8
4,6,1,1,1,6
2,5,0,1,1,2
0,8,0,0,1,0
0,7,1,0,2,1
2,8,1,1,1,3
1,9,1,0,1,2
0,12,0,0,2,0
0,8,0,0,2,0
5,12,8,1,3,8
4,13,1,0,2,8
4,13,3,2,1,7
4,12,5,1,1,8
2,14,5,2,2,9
5,14,5,1,3,12
6,12,6,3,2,13
6,12,3,2,3,10
5,12,5,2,3,9
6,11,5,0,5,9
4,9,4,1,3,7
3,8,4,2,4,7
5,3,1,3,0,5
0,4,1,0,1,1
1,4,0,1,0,1
0,9,1,0,4,1
1,2,0,1,0,1
0,3,1,0,0,1
1,5,0,0,2,1
0,4,1,0,1,1
1,4,0,1,4,1
0,2,0,0,1,0
1,3,1,0,2,1
0,1,2,0,1,2
2,3,0,1,1,2
1,3,3,0,2,3
10,1,14,0,1,16
9,4,11,2,3,17
9,2,6,1,1,14
8,3,13,0,0,18
14,2,20,1,1,30
17,2,21,3,0,37
18,4,17,4,1,37
20,3,15,2,2,34
17,5,19,6,0,33
20,4,13,4,1,29
13,5,15,4,2,24
14,7,10,5,1,21
9,9,8,2,1,15
8,10,5,4,2,11
3,9,2,1,1,5
3,13,6,0,1,8
6,14,11,3,1,16
8,11,13,2,4,23
10,10,4,0,4,19
10,10,5,6,1,14
9,11,13,0,2,17
10,12,16,3,4,24
15,10,14,5,5,28
10,12,6,3,4,20
10,11,7,1,2,17
11,6,13,2,2,19
10,7,10,1,1,18
10,7,11,1,3,19
12,9,16,3,2,25
12,11,10,5,5,23
11,8,12,6,2,23
7,14,4,4,7,16
11,9,11,3,4,21
10,9,9,3,3,20
8,9,7,2,1,16
11,8,11,3,4,18
10,10,14,4,2,21
12,9,5,3,3,16
5,12,12,4,2,16
8,10,8,3,2,19
6,9,9,2,3,20
8,7,9,3,1,23
8,9,9,4,1,24
4,9,6,2,2,23
9,10,3,2,4,22
7,8,8,0,3,21
8,13,11,3,1,24
10,11,9,1,2,25
7,10,6,3,3,21
12,11,8,3,3,22
10,9,12,3,1,22
15,9,10,1,2,22
12,8,8,2,2,15
3,7,5,2,2,8
7,9,12,0,0,18
11,11,17,1,2,28
8,9,8,3,1,25
12,10,1,1,2,17
9,13,9,4,5,14
6,8,11,1,1,16
11,9,5,1,2,15
5,10,7,1,1,11
8,11,9,1,2,15
4,12,4,1,4,11
8,15,4,1,4,11
5,17,7,0,1,10
5,11,1,0,2,6
2,11,3,0,4,4
2,11,2,1,1,4
2,12,4,1,0,6
3,13,3,2,2,7
2,5,5,1,1,7
4,7,1,3,3,6
4,2,2,3,1,4
1,1,2,1,0,2
2,1,3,2,1,4
3,2,3,2,0,5
3,0,2,3,0,4
1,1,2,1,0,3
2,0,1,2,0,3
2,0,2,1,0,3
1,1,0,0,1,1
0,0,0,0,0,0
1,1,2,1,0,2
1,2,0,1,0,1
0,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1,2,1,0,1,1
1,4,1,1,4,1
0,2,0,0,2,0
1,4,2,1,4,2
1,2,0,1,1,1
1,2,1,0,2,1
0,3,1,0,2,1
2,3,7,1,2,8
9,2,11,0,1,17
15,1,17,3,1,25
14,2,12,0,1,22
11,0,17,0,0,25
18,1,19,1,0,33
23,1,24,3,0,39
22,2,18,8,0,34
23,1,20,7,1,32
16,2,14,4,0,23
15,4,13,5,0,20
10,8,16,5,2,21
11,12,9,2,3,20
16,9,11,4,2,20
3,12,5,1,6,9
6,13,3,3,0,9
3,15,5,1,3,8
7,15,11,2,2,16
13,11,17,2,4,26
14,8,7,4,3,20
6,11,8,2,3,14
2,12,9,1,4,17
5,4,10,2,1,25
14,11,18,2,4,38
11,11,2,5,2,26
10,11,8,1,4,23
9,12,8,3,3,21
10,11,17,2,5,29
5,9,6,1,4,25
4,4,5,2,2,25
9,13,8,2,3,29
12,13,21,4,3,41
10,16,11,4,6,40
15,12,12,8,7,42
17,10,10,4,1,37
18,5,19,9,2,40
12,9,7,4,3,29
12,10,10,7,6,28
11,9,12,4,0,27
13,10,10,5,5,25
12,8,10,6,2,22
7,9,10,3,5,20
12,7,13,1,1,26
11,12,13,3,2,27
7,13,9,2,3,25
8,13,8,2,1,26
7,12,6,2,5,26
10,11,16,2,3,35
11,12,11,1,4,34
12,10,11,3,1,34
11,10,9,6,3,31
8,15,13,0,2,33
11,12,7,2,4,32
13,12,13,3,2,34
14,12,11,2,1,32
10,12,9,2,3,27
14,12,18,4,1,35
9,14,12,1,3,33
14,11,10,3,3,34
11,12,10,3,3,30
9,13,13,2,1,32
12,12,10,1,3,33
10,12,7,3,5,28
11,10,10,1,1,28
10,14,8,2,6,25
11,12,4,0,4,19
8,13,4,0,5,12
4,17,3,1,2,7
2,17,1,1,2,5
3,12,1,1,1,4
1,12,3,0,2,3
2,13,4,2,4,6
4,14,2,3,5,5
0,12,0,0,3,1
1,15,2,0,1,3
3,8,3,2,1,5
3,7,3,3,2,5
4,1,4,3,1,6
3,2,4,2,0,6
4,1,2,4,0,5
2,1,2,2,0,3
1,0,4,0,0,5
4,0,0,1,0,4
0,0,2,0,0,2
2,0,0,1,0,2
0,2,0,0,0,0
0,0,0,0,0,0
0,2,0,0,1,0
1,1,1,0,0,1
0,1,1,0,1,1
1,2,0,0,2,1
0,4,0,0,4,0
1,2,1,1,2,1
1,1,1,1,1,1
0,4,1,0,2,1
1,2,0,1,1,1
1,1,5,0,0,5
9,2,12,0,2,16
16,2,16,0,2,23
11,2,10,2,0,17
10,0,17,0,0,23
17,0,26,1,0,39
21,0,19,1,0,41
20,4,25,5,2,45
21,1,18,5,0,43
22,3,20,6,1,42
18,3,11,6,0,31
13,8,15,5,2,29
10,10,8,3,2,24
11,9,8,5,3,22
10,11,5,3,2,16
5,9,6,2,0,12
2,13,5,0,2,12
5,15,13,2,3,22
10,10,13,3,4,30
9,11,6,3,3,26
10,12,6,2,5,23
11,11,13,4,2,26
11,11,12,4,4,27
9,13,10,1,3,26
11,10,9,3,4,27
5,14,8,2,3,23
11,10,9,4,2,27
13,13,15,1,2,31
13,10,13,4,5,31
13,9,15,6,5,33
15,10,12,4,2,32
12,8,11,4,5,28
6,14,11,5,6,27
11,12,7,6,4,28
12,12,13,4,3,30
11,11,10,4,3,29
12,11,12,3,2,30
11,12,11,5,6,28
12,11,12,2,2,29
11,14,11,6,4,28
8,11,8,3,5,25
8,11,13,4,1,30
15,11,8,5,3,30
13,13,15,6,5,30
8,17,13,2,4,31
15,11,8,6,2,32
10,9,5,2,4,21
10,12,12,1,4,22
12,11,15,4,1,27
13,14,14,1,3,29
10,14,9,5,4,25
16,10,12,4,3,27
8,8,8,2,2,19
10,13,11,3,2,22
14,10,6,3,2,18
9,13,16,2,1,20
11,15,15,2,3,26
11,10,10,2,3,25
12,13,3,3,4,17
10,13,14,1,4,19
11,13,12,2,2,21
11,9,7,0,3,18
7,12,7,2,3,14
10,13,16,1,1,22
8,12,7,1,2,19
10,15,3,0,4,14
5,11,1,1,3,5
0,15,1,0,6,1
2,14,2,0,4,3
2,13,2,1,2,3
1,14,1,0,5,2
2,14,2,2,0,3
2,14,2,1,3,3
2,13,1,0,2,3
2,10,2,1,3,3
2,5,1,2,2,2
1,2,3,0,0,3
3,3,1,3,1,3
0,2,2,0,0,2
3,0,4,2,0,6
4,0,1,2,0,4
1,0,3,1,0,3
2,0,1,2,0,3
1,2,0,0,1,1
0,0,1,0,0,1
1,0,1,1,0,2
1,0,0,1,0,1
0,2,0,0,2,0
0,2,0,0,1,0
0,0,2,0,0,2
2,2,0,1,0,2
0,4,0,0,3,0
0,4,0,0,4,0
1,3,2,0,1,2
1,1,1,1,1,2
1,3,1,0,2,2
3,1,5,1,0,6
9,5,14,0,3,17
14,1,15,2,1,23
15,1,11,1,0,20
12,1,18,1,0,23
13,1,23,1,0,34
21,3,20,4,1,41
21,2,21,5,1,41
18,2,16,7,1,36
18,4,22,6,2,40
22,4,15,5,0,37
15,7,15,6,3,31
13,13,8,5,2,24
9,11,13,3,1,24
8,13,6,4,3,20
9,13,10,1,4,22
9,12,5,3,0,18
5,16,14,1,5,23
10,13,9,4,4,27
13,12,7,2,5,24
9,10,12,1,2,23
12,10,13,7,4,27
11,13,13,3,3,28
14,7,9,6,1,26
13,10,5,2,5,17
6,12,12,2,3,16
12,12,10,4,4,20
13,11,13,3,3,21
9,11,11,0,3,19
12,11,13,2,3,23
12,10,11,6,2,22
12,9,17,4,5,27
8,13,9,5,5,24
11,14,6,5,5,22
12,12,13,4,5,25
12,11,9,5,5,21
12,14,7,4,1,16
7,11,14,2,5,19
8,6,12,3,2,23
5,7,9,2,3,24
9,12,12,2,3,31
10,13,13,6,3,35
10,13,10,2,4,35
13,10,6,5,4,32
11,11,11,4,1,30
14,12,14,2,4,33
9,11,7,3,3,26
14,10,10,2,5,26
10,10,9,2,3,21
7,9,13,2,1,25
13,11,8,4,3,26
13,11,7,3,3,19
7,10,12,0,1,18
16,10,8,5,1,19
6,12,10,0,1,13
7,14,15,1,4,22
9,16,13,0,5,28
19,7,12,3,1,31
13,9,5,4,3,17
5,15,14,1,0,18
9,14,12,2,4,25
12,7,8,1,0,25
11,11,4,1,2,16
6,15,6,0,7,11
3,11,7,1,4,12
9,15,4,0,6,13
4,16,5,0,4,9
4,18,2,1,1,7
4,8,3,0,3,6
2,9,1,2,2,3
4,13,5,2,2,7
4,12,2,3,1,5
3,11,4,1,1,5
2,10,4,0,1,6
3,8,1,2,2,5
3,5,4,3,0,6
3,2,2,3,0,5
2,3,2,1,1,4
2,2,1,2,0,3
2,0,2,2,0,3
1,2,1,1,1,2
2,0,3,0,0,4
3,0,2,2,0,4
1,0,0,1,0,1
1,0,3,0,0,3
1,0,0,0,0,2
1,1,0,1,0,1
0,2,0,0,0,0
0,1,0,0,1,0
0,2,0,0,1,0
0,5,0,0,2,0
0,2,1,0,2,1
1,4,1,0,4,2
1,3,0,1,2,1
1,1,4,1,1,4
1,3,1,0,2,4
4,4,5,1,1,8
6,3,13,0,1,17
16,1,15,0,0,26
15,3,16,1,2,26
16,2,17,3,1,28
13,1,18,2,0,30
18,1,29,4,0,46
25,1,17,3,0,45
18,3,16,5,1,36
16,4,16,6,1,34
15,6,17,5,1,35
15,8,10,6,1,30
13,9,12,5,2,27
13,10,8,3,1,22
10,13,6,3,3,15
6,12,7,4,2,12
5,12,3,1,2,9
5,13,11,0,3,15
11,14,9,2,2,19
10,10,9,2,5,17
7,11,14,3,2,21
12,13,11,4,3,25
9,13,12,4,4,25
15,9,9,3,2,25
8,10,5,3,4,16
5,14,8,1,2,16
11,12,11,5,4,22
12,7,12,0,3,23
13,10,13,4,5,23
11,11,9,2,3,19
10,13,11,5,4,19
11,7,12,4,5,21
9,15,9,4,6,19
12,12,8,5,5,18
10,10,11,4,2,17
10,11,14,5,4,21
12,10,7,7,4,18
9,9,11,2,3,18
11,9,16,4,2,25
10,11,9,2,5,22
7,14,15,3,2,27
10,11,12,3,3,32
9,10,7,3,5,29
12,11,11,3,3,31
12,13,16,5,4,36
17,6,9,3,2,33
15,11,6,2,1,21
13,9,16,3,1,22
9,11,9,1,4,18
12,10,14,4,4,23
9,8,6,2,3,17
8,10,12,3,3,20
12,10,8,0,0,20
11,9,10,3,1,18
7,13,8,1,3,15
9,12,14,3,2,22
10,8,13,1,2,26
9,0,5,2,0,21
3,0,7,0,0,19
2,1,3,0,0,19
1,1,4,0,0,21
7,8,4,2,3,25
10,4,4,2,1,22
8,5,10,2,1,21
5,7,6,1,0,19
3,10,2,0,4,16
5,10,1,0,3,14
2,13,0,1,0,9
1,8,1,0,2,8
4,10,1,1,2,8
2,12,1,0,2,5
2,9,6,2,3,9
4,9,5,0,3,10
6,11,1,2,5,7
3,10,9,1,1,10
2,12,1,2,7,8
4,8,3,1,1,9
2,12,3,0,0,8
2,11,5,1,1,11
3,12,1,3,3,10
6,7,3,2,0,10
5,7,4,3,2,8
3,4,2,1,0,5
3,6,1,1,0,3
0,5,1,0,1,1
1,3,0,1,0,1
1,1,1,0,1,1
1,4,2,1,1,2
1,2,0,0,0,1
0,4,1,0,2,1
1,3,2,1,2,3
2,2,1,1,2,3
1,2,1,0,2,2
2,2,1,1,1,2
1,0,1,0,0,2
0,5,3,0,2,3
3,4,4,1,2,7
6,1,10,0,1,14
14,3,16,1,2,24
10,2,9,2,0,19
15,3,16,1,0,25
15,2,24,2,0,34
24,0,22,3,0,41
20,3,20,6,1,37
19,1,14,5,1,31
18,3,18,8,0,30
15,4,15,5,1,28
18,9,12,6,1,26
9,9,9,4,2,16
11,9,11,5,0,17
10,11,7,3,3,13
3,10,8,0,3,11
8,12,5,3,3,13
8,14,11,1,1,16
9,12,12,2,3,20
10,13,9,2,3,20
10,13,6,4,3,16
11,13,15,5,4,21
9,12,14,1,7,24
15,11,11,2,4,26
11,12,9,3,3,20
9,12,12,4,3,21
10,13,9,2,5,21
16,7,10,1,1,21
12,7,15,5,2,20
12,10,11,2,6,19
7,11,9,4,4,16
10,11,14,3,7,23
11,13,7,5,6,20
10,13,10,4,3,19
10,11,8,6,4,17
9,10,16,4,3,23
11,10,8,5,4,22
9,14,10,4,4,21
11,8,15,7,4,27
6,11,13,3,4,29
12,9,12,3,2,35
13,11,11,5,3,34
9,13,9,4,5,30
9,14,9,1,2,31
9,12,14,3,3,36
17,6,14,7,1,40
14,10,5,6,4,28
10,13,13,1,1,27
13,11,9,4,4,26
16,8,15,3,3,28
8,16,5,1,4,17
12,13,13,4,4,22
15,7,14,1,0,24
11,8,8,3,1,17
7,9,7,3,2,13
8,11,15,0,3,21
12,10,12,1,2,25
17,8,10,6,2,23
7,11,4,0,2,10
4,11,11,0,2,14
7,13,13,4,1,23
14,7,7,3,4,23
11,11,4,1,2,13
6,13,7,0,4,9
4,13,7,0,5,10
6,12,3,0,3,9
2,16,3,0,4,6
5,15,1,0,2,5
0,12,3,0,3,3
5,14,4,2,2,7
2,11,1,2,1,3
0,16,4,0,1,5
6,14,5,3,4,9
2,12,4,2,3,7
5,6,1,4,2,6
1,4,2,1,1,3
4,2,2,3,0,4
1,2,1,1,0,1
0,2,2,0,0,2
4,0,3,3,0,5
1,0,0,1,0,1
1,1,2,1,0,2
3,0,2,1,0,3
1,0,3,1,0,3
2,0,0,1,0,2
0,0,0,0,0,0
0,3,0,0,2,0
0,2,1,0,0,1
1,2,0,0,2,1
0,2,0,0,1,0
0,2,1,0,1,1
1,4,2,0,3,3
1,2,0,0,2,2
3,1,2,3,0,3
0,2,2,0,1,2
2,6,2,1,2,4
3,1,6,0,0,8
13,3,17,1,2,22
14,2,15,1,1,24
15,1,14,3,0,24
14,3,18,1,3,27
18,1,22,1,0,35
21,1,19,2,0,36
22,3,20,8,0,35
18,1,14,3,0,27
15,4,17,7,1,26
13,7,12,5,3,23
15,7,18,3,1,29
12,11,9,4,2,24
10,10,8,3,1,20
9,12,7,3,3,16
7,8,4,3,0,10
4,10,7,2,4,10
8,12,12,0,2,18
13,12,10,3,0,20
11,13,9,3,5,16
6,11,9,3,3,14
10,13,16,2,3,24
12,14,10,5,4,24
13,12,9,2,5,21
10,11,6,4,4,14
6,12,12,1,2,16
5,13,3,1,4,13
10,8,18,3,5,26
14,10,16,1,2,32
13,5,11,4,1,29
8,11,12,1,5,28
13,11,12,7,5,32
15,12,16,6,6,35
11,6,5,5,3,25
12,10,12,4,3,26
13,10,8,6,2,23
